book_id,review_content
6049350,"“One World Trade Center (WTC 1, or the North Tower"
9917945,I've read enough Ellen Hopkins books to have an id
242006,I found this book profoundly disturbing and tortur
263985,I don't know. This is one of those books that real
6051721,Not sure it’s really worthy of a 5 but it was a go
4443540,"I liked this book a lot. It has adventure,heros, a"
23010,Three Levels of the InfiniteRichard Powers’ second
49455,Imagine 19th century Russian literature as a loud 
28586586,I'm sorry I waited two years to get to this second
40893,"""I have few virtues, and modesty is not one of the"
161849,“Reality is relative... When people live their liv
919231,3.5 stars rounded up to 4 stars. I like this autho
4717491,"This book is hauntingly, achingly beautiful. So mu"
28678119,WELL THAT WAS A JAW DROPPER!!!!!A fuckingJAW DROPP
3800434,If you are looking for a picture book that will st
12180581,A more formal (and better xD) review of this is av
23494381,I won this book on a Good reads giveaway and i fou
63580,This is the best Danielle Steel book I have read. 
53457092,I am in love with this world and this book.If you 
694226,There is an ever-widening hollowness that life ent
9634,"Well, I admit this book wasn’t the fun and light s"
106610,Amazing Graceis a biography written with WAAAY mor
13821,Prince Siddhartha attained enlightenment at the fo
1268541,This book is definitely worth reading. It is an In
539096,"This was a lovely, nostalgic journey for me, back "
80890,"Don’t ask me why, but somehow I had expected this "
61986,2Aug2016 - currently rereading with the Sci-fi and
18966806,"When I'm starting a big multi-volume story, one of"
1335019,“We live on a placid island of ignorance in the mi
22910900,"This is my first Ness book, and maybe I picked the"
1591750,"Although not the best of Sax Romer’s novels, it ce"
30075802,I'm sorry (I'm actually not sorry) BUT THIS ISN'T 
588369,"This novel had the potential to be so much more, b"
6480137,"This is a really touching story of Oscar, a cat wh"
15719,"I'm a sucker for anything renaissance, so this was"
35887251,"“She had always believed—vehemently, with great co"
14082,"Malgudi Days, written by R.K Narayan, chronicles t"
22249766,I'm so disappointed in my self for actually readin
12868761,"First, I should mention that I listened to this on"
25189315,Call me morbid? ....ghastly?.....Bonkers?Right aft
820530,I started to read this novel after I visited Pompe
3665811,It's fine. I'll understand if you don't want to be
6420846,"3.5 out of 5 stars. I am rounding down to 3, but d"
334286,"Passion, you see, can be destroyed by a doctor. It"
705538,This is another great book by Paul Kidd. The chara
146667119,"3.5 stars. Grey’s Anatomy, but with murder.Chloe, "
2992061,I pray to the saint of books to please save me fro
18162,"I FOUND it easy-to-read, common sense, and many us"
61898,I cry foul! I thought Bujold wrote sophisticated f
112754,I loved loved loved this - again! Everything is st
10,Books 1-6 are a fun ride for anyone looking for a 
2984286,I'm a Rose for Emily stan first and a human being 
52641918,Rather sweet and charming story of a secret societ
2230284,Excellent. Love listening to Lincoln Rhyme and Ame
2654,"Why is it when I pick upTo Kill A Mockingbird, I a"
161402,“You look ridiculous if you danceYou look ridiculo
18465566,"I rarely write GR reviews, but I almost didn't pic"
865,I really disliked this book. I dislike it in the w
293291,4.5 to 5.0 stars. Mike Resnick's books are always 
60932,Much More Than Sci-FiNeither Amazon nor the Librar
5755,There's a joke in this book that linguists really 
96908,Devilishly demented!What can I say about dear ol' 
7631105,3 starsI seriously don't know how to feel about th
12963457,"Ladies and gentlemen, allow me to introduce you to"
5941114,This is the secondTana Frenchnovel I've read in ju
414298,For the same reason that I love reading David Seda
2653622,Maura Isles shows up at the Crispin Museum as a gu
56590530,The minute I started reading When The Children Com
73100,"Okay, so this is going to be arant, not a review.A"
4659,"A Widow for One Year,by John Irving is full of hea"
1953,My primary goal when I'm teachingA Tale of Two Cit
50053,This book is about a teen named alfred Brooks. He 
29908754,"This book has loads of great twists and turns, I s"
2612,"Can I give this zero stars?When I read this book, "
16096514,Jude Jude Jude.......If I had to rate Jude and Luc
2325248,This book was picked up on the basis of an intrigu
13486122,Terrific beginning.Heartwarming ending.Exciting ro
17158513,"”Never had he wanted something this badly, and hel"
456903,I am so happy to have discovered Chet Raymo. This 
38117618,"As a 1960’s child, I grew up reading the classics."
16967,"This is a pleasant, well-researched exercise in wi"
5996153,This series has taken over my life completely and 
91474,Actual rating is 4.5 stars.This is part of series 
3126971,There were a lot of things I liked about this book
76705490,Idc I ate this right up!!! (4.5) ((also guessed th
10263406,Funny story: I'm reading this book and super into 
769712,I had a hard time getting through this graphic nov
3344411,"Loved this.But first, some context:Hans Fallada is"
4008,(Book 52 from 1001 books) - O Demônio e a Srta. Pr
18185,This review reads more like a review of Sei Shonag
7304203,"Usually when reviewing a book, it's possible to gi"
18710209,"""Ballet makes you all so sad. You never used to be"
4900,"First of all, get this straight:Heart of Darknessi"
31944679,"I loved this, and I loved the characters more than"
7624,Edit: A friend send me this article of a real situ
318431,"""Man's goodness is a flame that can be hidden but "
6600807,I don't know why I continued with the series. I di
421036,I bought this book in a second-hand bookstore in H
352383,"CHERCHONS : 2 x GARDES BRUTALS, 1 x PAGE INNOCENTD"
60044950,EIGHT HUNDRED YEARS OF MISERY AND YOU FINALLY GOT 
428077,[Read in Spanish] -- [Reseña en español más abajo]
19448,I love this book. I read it when I was in the fift
160251,"Boo!But rather interesting, is it not, how I find "
107783,One of my favorite Garwood books. I love her heroi
11507,The book is famous in part for its opening lines:“
71772,"As much as I enjoyed The Seekers, my only complain"
89073278,"Sam and her best friend, Billie, are dancing in a "
50323,The Complete Far Side - Book One collects Far Side
13038680,There has been a great discussion in the comments 
22028,"I had originally classified this as ""contemporary "
12535,"On re-reading this, I am finding much more to like"
205821,"Mrs. Klatt, my 5th grade teacher, read this book t"
61659515,The Last Ark: Lost Secrets of Qumran (SNO Chronicl
15209,"Tom Wolfe, full of snark. Wolfe's best workThe Ele"
69499,Ahoy there me mateys!I previously read two novels 
11750648,This message will self destruct in approximately 3
62033,Moers may have become my favorite author. I picked
395780,"A brutal read, but worth it."
4530,"In my opinion, approximately the first two thirds "
14817,This was a fascinating story (if somewhat terrifyi
7501962,Let me say first that this is a wonderful book. Co
3268844,Natalie Barnes is trying to bring her inn into the
6681732,Harriet Jacobs book is quite a nuanced account of 
20761374,Fuck Fuck FuckityThat wasDirty talking asshole....
4625,One time there was a bull and his name was not Fer
53829,I read this many years ago for someone else's bene
243353,"A combination of thriller, ghost novel and satire "
50140,"When I was in Saint Petersburg, Florida this past "
33027,This book was incredible! Like most of the the Und
194740,I decided to try a Japanese writer I hadn't read b
20983362,THIS WAS SO GOOD! Of course we get a classic Alexa
43545,"As a TV character once said, I’ve lost the will to"
1426558,Stuart Woods knows how to write compelling novels.
2479730,My literature teacher stated that the tiger meant 
253,It's a shame that Miller didn't make it to the mil
227350,Adrian Tomine is a good artist who writes a genuin
810881,I saw this book in the bookstore a couple of years
18403921,Rating (for the whole series) : between 1 and 5 st
16141924,Humor has always figured prominently in my life.I 
518848,"Adding this to my ""would have loved this as a kid "
49006,"Well, this was the wrap up of the first series aro"
531391,"""In truth, Socrates, you have no opponents but you"
1795134,I first came upon Jean Gebser about 15 years ago. 
7197913,This is sort of an alternate-world fairy tale--it'
11227040,"Okay,THISis my very lastKristen Ashley. I know I s"
62361277,Always such a fan of this author. Such an interest
18882158,Puritan’s Empire by Charles Coloumbe (Tumblar Hous
6050822,Everything was repeating itself. Even if the ruble
49596,Secret Adversaryis the first Tommy & Tuppence nove
13153370,Goodreads needs to get their shit together and mak
